task,encoder,head,level,seed,metric,value,n_units,n_subjects
XSB_fix_LC,pointnet2,softmax,scan,1,f1_class::Unaffected,0.8229166666666666,120,120
XSB_fix_LC,pointnet2,softmax,scan,1,f1_class::Affected,0.2916666666666667,120,120
XSB_fix_LC,pointnet2,softmax,scan,2,accuracy,0.7166666666666667,120,120
XSB_fix_LC,pointnet2,softmax,scan,2,macro_f1,0.5572916666666666,120,120
XSB_fix_LC,pointnet2,softmax,scan,2,macro_auc,0.6278991596638656,120,120
XSB_fix_LC,pointnet2,softmax,scan,2,f1_class::Unaffected,0.8229166666666666,120,120
XSB_fix_LC,pointnet2,softmax,scan,2,f1_class::Affected,0.2916666666666667,120,120
XSB_fix_LC,pointnet2,softmax,scan,3,accuracy,0.6833333333333333,120,120
XSB_fix_LC,pointnet2,softmax,scan,3,macro_f1,0.5052083333333334,120,120
XSB_fix_LC,pointnet2,softmax,scan,3,macro_auc,0.5831932773109244,120,120
XSB_fix_LC,pointnet2,softmax,scan,3,f1_class::Unaffected,0.8020833333333334,120,120
XSB_fix_LC,pointnet2,softmax,scan,3,f1_class::Affected,0.20833333333333334,120,120
XSB_fix_LC,pointnet2,softmax,scan,4,accuracy,0.7,120,120
XSB_fix_LC,pointnet2,softmax,scan,4,macro_f1,0.5452631578947369,120,120
XSB_fix_LC,pointnet2,softmax,scan,4,macro_auc,0.6383193277310925,120,120
XSB_fix_LC,pointnet2,softmax,scan,4,f1_class::Unaffected,0.8105263157894737,120,120
XSB_fix_LC,pointnet2,softmax,scan,4,f1_class::Affected,0.28,120,120
